date,district,sub_county,market,commodity,price_local,price_usd,unit,price_type,price_flag,currency
2025-06-15,Arua,Arua Municipality,Arua,Millet,4750.0,1.32,KG,Retail,actual,UGX
2025-06-15,Arua,Terego,Imvepi (refugee settlement),Sorghum,1521.0,0.42,KG,Retail,actual,UGX
2025-06-15,Arua,Terego,Rhino Camp (refugee settlement),Sorghum,1765.0,0.49,KG,Retail,actual,UGX
2025-06-15,Gulu,Gulu Municipality,Gulu,Beans,4860.0,1.35,KG,Retail,actual,UGX
2025-06-15,Gulu,Gulu Municipality,Gulu,Cassava flour,6000.0,1.66,KG,Retail,actual,UGX
2025-06-15,Gulu,Gulu Municipality,Gulu,Maize (white),2000.0,0.55,KG,Retail,actual,UGX
2025-06-15,Gulu,Gulu Municipality,Gulu,Maize flour,3200.0,0.89,KG,Retail,actual,UGX
2025-06-15,Gulu,Gulu Municipality,Gulu,Sorghum,2000.0,0.55,KG,Retail,actual,UGX
2025-06-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Beans,3800.0,1.05,KG,Retail,actual,UGX
2025-06-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Maize (white),1367.0,0.38,KG,Retail,actual,UGX
2025-06-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Maize flour,2758.0,0.77,KG,Retail,actual,UGX
2025-06-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Sorghum,2263.0,0.63,KG,Retail,actual,UGX
2025-06-15,Koboko,Koboko,Lobule (refugee settlement),Beans,4273.0,1.19,KG,Retail,actual,UGX
2025-06-15,Koboko,Koboko,Lobule (refugee settlement),Cassava (fresh),477.0,0.13,KG,Retail,actual,UGX
2025-06-15,Koboko,Koboko,Lobule (refugee settlement),Maize (white),1666.0,0.46,KG,Retail,actual,UGX
2025-06-15,Koboko,Koboko,Lobule (refugee settlement),Maize flour,2972.0,0.82,KG,Retail,actual,UGX
2025-06-15,Koboko,Koboko,Lobule (refugee settlement),Sorghum,1377.0,0.38,KG,Retail,actual,UGX
2025-06-15,Lamwo,Lamwo,Palabek (refugee settlement),Beans,4050.0,1.12,KG,Retail,actual,UGX
2025-06-15,Lamwo,Lamwo,Palabek (refugee settlement),Maize (white),2030.0,0.56,KG,Retail,actual,UGX
2025-06-15,Lamwo,Lamwo,Palabek (refugee settlement),Maize flour,3850.0,1.07,KG,Retail,actual,UGX
2025-06-15,Lamwo,Lamwo,Palabek (refugee settlement),Sorghum,1750.0,0.49,KG,Retail,actual,UGX
2025-06-15,Lira,Lira Municipality,Lira,Beans,4200.0,1.17,KG,Retail,actual,UGX
2025-06-15,Lira,Lira Municipality,Lira,Cassava flour,2875.0,0.8,KG,Retail,actual,UGX
2025-06-15,Lira,Lira Municipality,Lira,Maize (white),1388.0,0.39,KG,Retail,actual,UGX
2025-06-15,Lira,Lira Municipality,Lira,Maize flour,2600.0,0.72,KG,Retail,actual,UGX
2025-06-15,Masindi,Buruli M,Masindi,Beans,3775.0,1.05,KG,Retail,actual,UGX
2025-06-15,Masindi,Buruli M,Masindi,Cassava flour,2250.0,0.62,KG,Retail,actual,UGX
2025-06-15,Masindi,Buruli M,Masindi,Maize flour,2500.0,0.69,KG,Retail,actual,UGX
2025-06-15,Moyo,Obongi,Palorinya (refugee settlement),Beans,4725.0,1.31,KG,Retail,actual,UGX
2025-06-15,Moyo,Obongi,Palorinya (refugee settlement),Cassava (fresh),683.0,0.19,KG,Retail,actual,UGX
2025-06-15,Moyo,Obongi,Palorinya (refugee settlement),Maize (white),2825.0,0.78,KG,Retail,actual,UGX
2025-06-15,Moyo,Obongi,Palorinya (refugee settlement),Maize flour,4000.0,1.11,KG,Retail,actual,UGX
2025-06-15,Moyo,Obongi,Palorinya (refugee settlement),Sorghum,2663.0,0.74,KG,Retail,actual,UGX
2025-06-15,Yumbe,Aringa,Bidibidi (refugee settlement),Beans,4434.0,1.23,KG,Retail,actual,UGX
2025-06-15,Yumbe,Aringa,Bidibidi (refugee settlement),Cassava (fresh),730.0,0.2,KG,Retail,actual,UGX
2025-06-15,Yumbe,Aringa,Bidibidi (refugee settlement),Maize (white),1689.0,0.47,KG,Retail,actual,UGX
2025-06-15,Yumbe,Aringa,Bidibidi (refugee settlement),Sorghum,1285.0,0.36,KG,Retail,actual,UGX
2025-07-15,Abim,Labwor,Makaratin,Beans,4188.0,1.17,KG,Retail,actual,UGX
2025-07-15,Abim,Labwor,Makaratin,Maize (white),2338.0,0.65,KG,Retail,actual,UGX
2025-07-15,Abim,Labwor,Makaratin,Maize flour,2750.0,0.77,KG,Retail,actual,UGX
2025-07-15,Abim,Labwor,Makaratin,Sorghum,2325.0,0.65,KG,Retail,actual,UGX
2025-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),Beans,3083.0,0.86,KG,Retail,actual,UGX
2025-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),Cassava (fresh),645.0,0.18,KG,Retail,actual,UGX
2025-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),Maize (white),2050.0,0.57,KG,Retail,actual,UGX
2025-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),Maize flour,2833.0,0.79,KG,Retail,actual,UGX
2025-07-15,Adjumani,Adjumani,Adjumani (refugee settlement),Sorghum,2000.0,0.56,KG,Retail,actual,UGX
2025-07-15,Arua,Arua Municipality,Arua,Beans,2800.0,0.78,KG,Retail,actual,UGX
2025-07-15,Arua,Terego,Imvepi (refugee settlement),Beans,4674.0,1.3,KG,Retail,actual,UGX
2025-07-15,Arua,Terego,Rhino Camp (refugee settlement),Beans,3273.0,0.91,KG,Retail,actual,UGX
2025-07-15,Arua,Terego,Rhino Camp (refugee settlement),Cassava (fresh),323.0,0.09,KG,Retail,actual,UGX
2025-07-15,Arua,Arua Municipality,Arua,Cassava flour,1000.0,0.28,KG,Retail,actual,UGX
2025-07-15,Arua,Terego,Imvepi (refugee settlement),Maize (white),2446.0,0.68,KG,Retail,actual,UGX
2025-07-15,Arua,Terego,Rhino Camp (refugee settlement),Maize (white),2864.0,0.8,KG,Retail,actual,UGX
2025-07-15,Arua,Terego,Imvepi (refugee settlement),Maize flour,3304.0,0.92,KG,Retail,actual,UGX
2025-07-15,Arua,Terego,Rhino Camp (refugee settlement),Maize flour,3000.0,0.84,KG,Retail,actual,UGX
2025-07-15,Arua,Arua Municipality,Arua,Millet,3800.0,1.06,KG,Retail,actual,UGX
2025-07-15,Arua,Terego,Imvepi (refugee settlement),Sorghum,1696.0,0.47,KG,Retail,actual,UGX
2025-07-15,Gulu,Gulu Municipality,Gulu,Beans,4325.0,1.21,KG,Retail,actual,UGX
2025-07-15,Gulu,Gulu Municipality,Gulu,Cassava flour,6000.0,1.67,KG,Retail,actual,UGX
2025-07-15,Gulu,Gulu Municipality,Gulu,Maize (white),1800.0,0.5,KG,Retail,actual,UGX
2025-07-15,Gulu,Gulu Municipality,Gulu,Maize flour,3000.0,0.84,KG,Retail,actual,UGX
2025-07-15,Gulu,Gulu Municipality,Gulu,Sorghum,2000.0,0.56,KG,Retail,actual,UGX
2025-07-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Beans,3777.0,1.05,KG,Retail,actual,UGX
2025-07-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Cassava (fresh),661.0,0.18,KG,Retail,actual,UGX
2025-07-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Maize (white),1577.0,0.44,KG,Retail,actual,UGX
2025-07-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Maize flour,2962.0,0.83,KG,Retail,actual,UGX
2025-07-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Sorghum,2208.0,0.62,KG,Retail,actual,UGX
2025-07-15,Koboko,Koboko,Lobule (refugee settlement),Beans,4330.0,1.21,KG,Retail,actual,UGX
2025-07-15,Koboko,Koboko,Lobule (refugee settlement),Cassava (fresh),453.0,0.13,KG,Retail,actual,UGX
2025-07-15,Koboko,Koboko,Lobule (refugee settlement),Maize (white),1731.0,0.48,KG,Retail,actual,UGX
2025-07-15,Koboko,Koboko,Lobule (refugee settlement),Maize flour,2974.0,0.83,KG,Retail,actual,UGX
2025-07-15,Koboko,Koboko,Lobule (refugee settlement),Sorghum,1437.0,0.4,KG,Retail,actual,UGX
2025-07-15,Lamwo,Lamwo,Palabek (refugee settlement),Beans,3500.0,0.98,KG,Retail,actual,UGX
2025-07-15,Lamwo,Lamwo,Palabek (refugee settlement),Maize flour,3167.0,0.88,KG,Retail,actual,UGX
2025-07-15,Lamwo,Lamwo,Palabek (refugee settlement),Sorghum,1567.0,0.44,KG,Retail,actual,UGX
2025-07-15,Lira,Lira Municipality,Lira,Beans,3760.0,1.05,KG,Retail,actual,UGX
2025-07-15,Lira,Lira Municipality,Lira,Cassava flour,3100.0,0.86,KG,Retail,actual,UGX
2025-07-15,Lira,Lira Municipality,Lira,Maize (white),1280.0,0.36,KG,Retail,actual,UGX
2025-07-15,Lira,Lira Municipality,Lira,Maize flour,2400.0,0.67,KG,Retail,actual,UGX
2025-07-15,Lira,Lira Municipality,Lira,Millet,3400.0,0.95,KG,Retail,actual,UGX
2025-07-15,Masindi,Buruli M,Masindi,Beans,3550.0,0.99,KG,Retail,actual,UGX
2025-07-15,Masindi,Buruli M,Masindi,Cassava flour,2250.0,0.63,KG,Retail,actual,UGX
2025-07-15,Masindi,Buruli M,Masindi,Maize (white),1600.0,0.45,KG,Retail,actual,UGX
2025-07-15,Masindi,Buruli M,Masindi,Maize flour,2580.0,0.72,KG,Retail,actual,UGX
2025-07-15,Masindi,Buruli M,Masindi,Millet,3800.0,1.06,KG,Retail,actual,UGX
2025-07-15,Masindi,Buruli M,Masindi,Sorghum,2000.0,0.56,KG,Retail,actual,UGX
2025-07-15,Moyo,Obongi,Palorinya (refugee settlement),Beans,3962.0,1.1,KG,Retail,actual,UGX
2025-07-15,Moyo,Obongi,Palorinya (refugee settlement),Maize (white),2062.0,0.57,KG,Retail,actual,UGX
2025-07-15,Moyo,Obongi,Palorinya (refugee settlement),Maize flour,3143.0,0.88,KG,Retail,actual,UGX
2025-07-15,Moyo,Obongi,Palorinya (refugee settlement),Sorghum,2692.0,0.75,KG,Retail,actual,UGX
2025-07-15,Yumbe,Aringa,Bidibidi (refugee settlement),Beans,4451.0,1.24,KG,Retail,actual,UGX
2025-07-15,Yumbe,Aringa,Bidibidi (refugee settlement),Cassava (fresh),787.0,0.22,KG,Retail,actual,UGX
2025-07-15,Yumbe,Aringa,Bidibidi (refugee settlement),Maize (white),1841.0,0.51,KG,Retail,actual,UGX
2025-07-15,Yumbe,Aringa,Bidibidi (refugee settlement),Maize flour,2772.0,0.77,KG,Retail,actual,UGX
2025-07-15,Yumbe,Aringa,Bidibidi (refugee settlement),Sorghum,1350.0,0.38,KG,Retail,actual,UGX
2025-08-15,Abim,Labwor,Makaratin,Beans,3275.0,0.92,KG,Retail,actual,UGX
2025-08-15,Abim,Labwor,Makaratin,Maize flour,2200.0,0.62,KG,Retail,actual,UGX
2025-08-15,Abim,Labwor,Makaratin,Millet,2300.0,0.65,KG,Retail,actual,UGX
2025-08-15,Abim,Labwor,Makaratin,Sorghum,2088.0,0.59,KG,Retail,actual,UGX
2025-08-15,Adjumani,Adjumani,Adjumani (refugee settlement),Beans,2925.0,0.82,KG,Retail,actual,UGX
2025-08-15,Adjumani,Adjumani,Adjumani (refugee settlement),Maize (white),1415.0,0.4,KG,Retail,actual,UGX
2025-08-15,Adjumani,Adjumani,Adjumani (refugee settlement),Maize flour,2585.0,0.73,KG,Retail,actual,UGX
2025-08-15,Adjumani,Adjumani,Adjumani (refugee settlement),Sorghum,1335.0,0.38,KG,Retail,actual,UGX
2025-08-15,Arua,Arua Municipality,Arua,Beans,2800.0,0.79,KG,Retail,actual,UGX
2025-08-15,Arua,Terego,Imvepi (refugee settlement),Beans,3977.0,1.12,KG,Retail,actual,UGX
2025-08-15,Arua,Terego,Rhino Camp (refugee settlement),Beans,4483.0,1.26,KG,Retail,actual,UGX
2025-08-15,Arua,Terego,Imvepi (refugee settlement),Cassava (fresh),681.0,0.19,KG,Retail,actual,UGX
2025-08-15,Arua,Arua Municipality,Arua,Cassava flour,1000.0,0.28,KG,Retail,actual,UGX
2025-08-15,Arua,Terego,Imvepi (refugee settlement),Maize (white),1425.0,0.4,KG,Retail,actual,UGX
2025-08-15,Arua,Terego,Rhino Camp (refugee settlement),Maize (white),1692.0,0.48,KG,Retail,actual,UGX
2025-08-15,Arua,Terego,Imvepi (refugee settlement),Maize flour,2833.0,0.8,KG,Retail,actual,UGX
2025-08-15,Arua,Terego,Rhino Camp (refugee settlement),Maize flour,2233.0,0.63,KG,Retail,actual,UGX
2025-08-15,Arua,Terego,Imvepi (refugee settlement),Sorghum,1463.0,0.41,KG,Retail,actual,UGX
2025-08-15,Arua,Terego,Rhino Camp (refugee settlement),Sorghum,2500.0,0.7,KG,Retail,actual,UGX
2025-08-15,Gulu,Gulu Municipality,Gulu,Beans,4033.0,1.13,KG,Retail,actual,UGX
2025-08-15,Gulu,Gulu Municipality,Gulu,Cassava flour,4667.0,1.31,KG,Retail,actual,UGX
2025-08-15,Gulu,Gulu Municipality,Gulu,Maize flour,3000.0,0.84,KG,Retail,actual,UGX
2025-08-15,Gulu,Gulu Municipality,Gulu,Millet,4667.0,1.31,KG,Retail,actual,UGX
2025-08-15,Gulu,Gulu Municipality,Gulu,Sorghum,1267.0,0.36,KG,Retail,actual,UGX
2025-08-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Beans,3458.0,0.97,KG,Retail,actual,UGX
2025-08-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Cassava (fresh),556.0,0.16,KG,Retail,actual,UGX
2025-08-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Maize (white),1408.0,0.4,KG,Retail,actual,UGX
2025-08-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Maize flour,2942.0,0.83,KG,Retail,actual,UGX
2025-08-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Sorghum,2125.0,0.6,KG,Retail,actual,UGX
2025-08-15,Koboko,Koboko,Lobule (refugee settlement),Beans,4440.0,1.25,KG,Retail,actual,UGX
2025-08-15,Koboko,Koboko,Lobule (refugee settlement),Maize (white),1090.0,0.31,KG,Retail,actual,UGX
2025-08-15,Koboko,Koboko,Lobule (refugee settlement),Maize flour,2342.0,0.66,KG,Retail,actual,UGX
2025-08-15,Koboko,Koboko,Lobule (refugee settlement),Sorghum,1271.0,0.36,KG,Retail,actual,UGX
2025-08-15,Lamwo,Lamwo,Palabek (refugee settlement),Beans,3589.0,1.01,KG,Retail,actual,UGX
2025-08-15,Lamwo,Lamwo,Palabek (refugee settlement),Cassava (fresh),566.0,0.16,KG,Retail,actual,UGX
2025-08-15,Lamwo,Lamwo,Palabek (refugee settlement),Maize (white),1259.0,0.35,KG,Retail,actual,UGX
2025-08-15,Lamwo,Lamwo,Palabek (refugee settlement),Maize flour,2494.0,0.7,KG,Retail,actual,UGX
2025-08-15,Lamwo,Lamwo,Palabek (refugee settlement),Sorghum,1386.0,0.39,KG,Retail,actual,UGX
2025-08-15,Lira,Lira Municipality,Lira,Beans,3100.0,0.87,KG,Retail,actual,UGX
2025-08-15,Lira,Lira Municipality,Lira,Cassava flour,2667.0,0.75,KG,Retail,actual,UGX
2025-08-15,Lira,Lira Municipality,Lira,Maize (white),933.0,0.26,KG,Retail,actual,UGX
2025-08-15,Lira,Lira Municipality,Lira,Maize flour,2033.0,0.57,KG,Retail,actual,UGX
2025-08-15,Lira,Lira Municipality,Lira,Millet,2500.0,0.7,KG,Retail,actual,UGX
2025-08-15,Lira,Lira Municipality,Lira,Sorghum,833.0,0.23,KG,Retail,actual,UGX
2025-08-15,Masindi,Buruli M,Masindi,Beans,3500.0,0.98,KG,Retail,actual,UGX
2025-08-15,Masindi,Buruli M,Masindi,Cassava flour,2188.0,0.61,KG,Retail,actual,UGX
2025-08-15,Masindi,Buruli M,Masindi,Maize (white),1150.0,0.32,KG,Retail,actual,UGX
2025-08-15,Masindi,Buruli M,Masindi,Millet,3650.0,1.03,KG,Retail,actual,UGX
2025-08-15,Masindi,Buruli M,Masindi,Sorghum,2000.0,0.56,KG,Retail,actual,UGX
2025-08-15,Moyo,Obongi,Palorinya (refugee settlement),Beans,3694.0,1.04,KG,Retail,actual,UGX
2025-08-15,Moyo,Obongi,Palorinya (refugee settlement),Cassava (fresh),694.0,0.2,KG,Retail,actual,UGX
2025-08-15,Moyo,Obongi,Palorinya (refugee settlement),Maize (white),1350.0,0.38,KG,Retail,actual,UGX
2025-08-15,Moyo,Obongi,Palorinya (refugee settlement),Maize flour,2000.0,0.56,KG,Retail,actual,UGX
2025-08-15,Moyo,Obongi,Palorinya (refugee settlement),Sorghum,2833.0,0.8,KG,Retail,actual,UGX
2025-08-15,Yumbe,Aringa,Bidibidi (refugee settlement),Beans,4564.0,1.28,KG,Retail,actual,UGX
2025-08-15,Yumbe,Aringa,Bidibidi (refugee settlement),Cassava (fresh),691.0,0.19,KG,Retail,actual,UGX
2025-08-15,Yumbe,Aringa,Bidibidi (refugee settlement),Maize (white),1159.0,0.33,KG,Retail,actual,UGX
2025-08-15,Yumbe,Aringa,Bidibidi (refugee settlement),Maize flour,2183.0,0.61,KG,Retail,actual,UGX
2025-08-15,Yumbe,Aringa,Bidibidi (refugee settlement),Sorghum,1194.0,0.34,KG,Retail,actual,UGX
2025-09-15,Abim,Labwor,Makaratin,Beans,2710.0,0.77,KG,Retail,actual,UGX
2025-09-15,Abim,Labwor,Makaratin,Cassava flour,700.0,0.2,KG,Retail,actual,UGX
2025-09-15,Abim,Labwor,Makaratin,Maize (white),1290.0,0.37,KG,Retail,actual,UGX
2025-09-15,Abim,Labwor,Makaratin,Maize flour,2170.0,0.62,KG,Retail,actual,UGX
2025-09-15,Abim,Labwor,Makaratin,Sorghum,1840.0,0.53,KG,Retail,actual,UGX
2025-09-15,Adjumani,Adjumani,Adjumani (refugee settlement),Beans,2971.0,0.85,KG,Retail,actual,UGX
2025-09-15,Adjumani,Adjumani,Adjumani (refugee settlement),Cassava (fresh),585.0,0.17,KG,Retail,actual,UGX
2025-09-15,Adjumani,Adjumani,Adjumani (refugee settlement),Maize (white),2257.0,0.64,KG,Retail,actual,UGX
2025-09-15,Adjumani,Adjumani,Adjumani (refugee settlement),Maize flour,1857.0,0.53,KG,Retail,actual,UGX
2025-09-15,Adjumani,Adjumani,Adjumani (refugee settlement),Sorghum,1325.0,0.38,KG,Retail,actual,UGX
2025-09-15,Arua,Arua Municipality,Arua,Beans,4000.0,1.14,KG,Retail,actual,UGX
2025-09-15,Arua,Terego,Imvepi (refugee settlement),Beans,3625.0,1.03,KG,Retail,actual,UGX
2025-09-15,Arua,Terego,Rhino Camp (refugee settlement),Beans,3042.0,0.87,KG,Retail,actual,UGX
2025-09-15,Arua,Arua Municipality,Arua,Cassava flour,1200.0,0.34,KG,Retail,actual,UGX
2025-09-15,Arua,Arua Municipality,Arua,Maize (white),2000.0,0.57,KG,Retail,actual,UGX
2025-09-15,Arua,Terego,Imvepi (refugee settlement),Maize (white),1579.0,0.45,KG,Retail,actual,UGX
2025-09-15,Arua,Terego,Rhino Camp (refugee settlement),Maize (white),1256.0,0.36,KG,Retail,actual,UGX
2025-09-15,Arua,Terego,Imvepi (refugee settlement),Maize flour,2679.0,0.76,KG,Retail,actual,UGX
2025-09-15,Arua,Terego,Rhino Camp (refugee settlement),Maize flour,2804.0,0.8,KG,Retail,actual,UGX
2025-09-15,Arua,Terego,Imvepi (refugee settlement),Sorghum,1875.0,0.54,KG,Retail,actual,UGX
2025-09-15,Arua,Terego,Rhino Camp (refugee settlement),Sorghum,2347.0,0.67,KG,Retail,actual,UGX
2025-09-15,Gulu,Gulu Municipality,Gulu,Beans,4500.0,1.28,KG,Retail,actual,UGX
2025-09-15,Gulu,Gulu Municipality,Gulu,Maize (white),1540.0,0.44,KG,Retail,actual,UGX
2025-09-15,Gulu,Gulu Municipality,Gulu,Maize flour,3000.0,0.86,KG,Retail,actual,UGX
2025-09-15,Gulu,Gulu Municipality,Gulu,Sorghum,2360.0,0.67,KG,Retail,actual,UGX
2025-09-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Beans,3042.0,0.87,KG,Retail,actual,UGX
2025-09-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Cassava (fresh),874.0,0.25,KG,Retail,actual,UGX
2025-09-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Maize (white),1075.0,0.31,KG,Retail,actual,UGX
2025-09-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Maize flour,2400.0,0.69,KG,Retail,actual,UGX
2025-09-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Sorghum,2167.0,0.62,KG,Retail,actual,UGX
2025-09-15,Koboko,Koboko,Lobule (refugee settlement),Beans,2459.0,0.7,KG,Retail,actual,UGX
2025-09-15,Koboko,Koboko,Lobule (refugee settlement),Maize (white),932.0,0.27,KG,Retail,actual,UGX
2025-09-15,Koboko,Koboko,Lobule (refugee settlement),Maize flour,2929.0,0.84,KG,Retail,actual,UGX
2025-09-15,Koboko,Koboko,Lobule (refugee settlement),Sorghum,2818.0,0.8,KG,Retail,actual,UGX
2025-09-15,Lamwo,Lamwo,Palabek (refugee settlement),Beans,4000.0,1.14,KG,Retail,actual,UGX
2025-09-15,Lamwo,Lamwo,Palabek (refugee settlement),Cassava (fresh),741.0,0.21,KG,Retail,actual,UGX
2025-09-15,Lamwo,Lamwo,Palabek (refugee settlement),Maize (white),1500.0,0.43,KG,Retail,actual,UGX
2025-09-15,Lamwo,Lamwo,Palabek (refugee settlement),Maize flour,4000.0,1.14,KG,Retail,actual,UGX
2025-09-15,Lamwo,Lamwo,Palabek (refugee settlement),Sorghum,1632.0,0.47,KG,Retail,actual,UGX
2025-09-15,Lira,Lira Municipality,Lira,Beans,3300.0,0.94,KG,Retail,actual,UGX
2025-09-15,Lira,Lira Municipality,Lira,Cassava flour,2900.0,0.83,KG,Retail,actual,UGX
2025-09-15,Lira,Lira Municipality,Lira,Maize flour,2020.0,0.58,KG,Retail,actual,UGX
2025-09-15,Lira,Lira Municipality,Lira,Sorghum,1325.0,0.38,KG,Retail,actual,UGX
2025-09-15,Masindi,Buruli M,Masindi,Beans,3222.0,0.92,KG,Retail,actual,UGX
2025-09-15,Masindi,Buruli M,Masindi,Cassava flour,2222.0,0.63,KG,Retail,actual,UGX
2025-09-15,Masindi,Buruli M,Masindi,Maize (white),1000.0,0.29,KG,Retail,actual,UGX
2025-09-15,Masindi,Buruli M,Masindi,Millet,3556.0,1.01,KG,Retail,actual,UGX
2025-09-15,Moyo,Obongi,Palorinya (refugee settlement),Beans,3750.0,1.07,KG,Retail,actual,UGX
2025-09-15,Moyo,Obongi,Palorinya (refugee settlement),Cassava (fresh),714.0,0.2,KG,Retail,actual,UGX
2025-09-15,Moyo,Obongi,Palorinya (refugee settlement),Maize (white),1000.0,0.29,KG,Retail,actual,UGX
2025-09-15,Moyo,Obongi,Palorinya (refugee settlement),Sorghum,1500.0,0.43,KG,Retail,actual,UGX
2025-09-15,Yumbe,Aringa,Bidibidi (refugee settlement),Beans,4211.0,1.2,KG,Retail,actual,UGX
2025-09-15,Yumbe,Aringa,Bidibidi (refugee settlement),Cassava (fresh),640.0,0.18,KG,Retail,actual,UGX
2025-09-15,Yumbe,Aringa,Bidibidi (refugee settlement),Maize (white),1895.0,0.54,KG,Retail,actual,UGX
2025-09-15,Yumbe,Aringa,Bidibidi (refugee settlement),Maize flour,2961.0,0.85,KG,Retail,actual,UGX
2025-09-15,Yumbe,Aringa,Bidibidi (refugee settlement),Sorghum,2037.0,0.58,KG,Retail,actual,UGX
2025-10-15,Abim,Labwor,Makaratin,Beans,2488.0,0.72,KG,Retail,actual,UGX
2025-10-15,Abim,Labwor,Makaratin,Cassava flour,575.0,0.17,KG,Retail,actual,UGX
2025-10-15,Abim,Labwor,Makaratin,Maize flour,2075.0,0.6,KG,Retail,actual,UGX
2025-10-15,Abim,Labwor,Makaratin,Sorghum,1663.0,0.48,KG,Retail,actual,UGX
2025-10-15,Adjumani,Adjumani,Adjumani (refugee settlement),Beans,2969.0,0.86,KG,Retail,actual,UGX
2025-10-15,Adjumani,Adjumani,Adjumani (refugee settlement),Cassava (fresh),590.0,0.17,KG,Retail,actual,UGX
2025-10-15,Adjumani,Adjumani,Adjumani (refugee settlement),Maize (white),1288.0,0.37,KG,Retail,actual,UGX
2025-10-15,Adjumani,Adjumani,Adjumani (refugee settlement),Maize flour,2525.0,0.73,KG,Retail,actual,UGX
2025-10-15,Adjumani,Adjumani,Adjumani (refugee settlement),Sorghum,1381.0,0.4,KG,Retail,actual,UGX
2025-10-15,Arua,Arua Municipality,Arua,Beans,3300.0,0.96,KG,Retail,actual,UGX
2025-10-15,Arua,Terego,Imvepi (refugee settlement),Beans,3544.0,1.03,KG,Retail,actual,UGX
2025-10-15,Arua,Terego,Rhino Camp (refugee settlement),Beans,2800.0,0.81,KG,Retail,actual,UGX
2025-10-15,Arua,Arua Municipality,Arua,Cassava flour,1300.0,0.38,KG,Retail,actual,UGX
2025-10-15,Arua,Arua Municipality,Arua,Maize (white),1350.0,0.39,KG,Retail,actual,UGX
2025-10-15,Arua,Terego,Imvepi (refugee settlement),Maize (white),1642.0,0.48,KG,Retail,actual,UGX
2025-10-15,Arua,Terego,Rhino Camp (refugee settlement),Maize (white),2300.0,0.67,KG,Retail,actual,UGX
2025-10-15,Arua,Terego,Imvepi (refugee settlement),Maize flour,2722.0,0.79,KG,Retail,actual,UGX
2025-10-15,Arua,Terego,Rhino Camp (refugee settlement),Maize flour,3200.0,0.93,KG,Retail,actual,UGX
2025-10-15,Arua,Arua Municipality,Arua,Sorghum,2750.0,0.8,KG,Retail,actual,UGX
2025-10-15,Arua,Terego,Imvepi (refugee settlement),Sorghum,1783.0,0.52,KG,Retail,actual,UGX
2025-10-15,Arua,Terego,Rhino Camp (refugee settlement),Sorghum,2400.0,0.7,KG,Retail,actual,UGX
2025-10-15,Gulu,Gulu Municipality,Gulu,Beans,4900.0,1.42,KG,Retail,actual,UGX
2025-10-15,Gulu,Gulu Municipality,Gulu,Cassava flour,4000.0,1.16,KG,Retail,actual,UGX
2025-10-15,Gulu,Gulu Municipality,Gulu,Maize (white),1820.0,0.53,KG,Retail,actual,UGX
2025-10-15,Gulu,Gulu Municipality,Gulu,Maize flour,3000.0,0.87,KG,Retail,actual,UGX
2025-10-15,Gulu,Gulu Municipality,Gulu,Millet,3400.0,0.99,KG,Retail,actual,UGX
2025-10-15,Gulu,Gulu Municipality,Gulu,Sorghum,2560.0,0.74,KG,Retail,actual,UGX
2025-10-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Cassava (fresh),697.0,0.2,KG,Retail,actual,UGX
2025-10-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Maize (white),1240.0,0.36,KG,Retail,actual,UGX
2025-10-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Maize flour,2347.0,0.68,KG,Retail,actual,UGX
2025-10-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),Sorghum,2233.0,0.65,KG,Retail,actual,UGX
2025-10-15,Koboko,Koboko,Lobule (refugee settlement),Beans,4021.0,1.17,KG,Retail,actual,UGX
2025-10-15,Koboko,Koboko,Lobule (refugee settlement),Cassava (fresh),648.0,0.19,KG,Retail,actual,UGX
2025-10-15,Koboko,Koboko,Lobule (refugee settlement),Maize (white),1508.0,0.44,KG,Retail,actual,UGX
